Date;Open;High;Low;Close;Adj Close;Volume;volume_adi;volume_cmf;volume_vwap;trend_macd_diff;trend_mass_index;momentum_rsi;momentum_stoch_rsi;trend_stc;volatility_bbh;volatility_bbl;volatility_bbw;volatility_bbp;others_dr
2021-07-12;15675,419921875;15810,6796875;15476,990234375;15540,3095703125;15540,3095703125;261653600;4773765952,374333;0,35886824173908727;15424,29233423879;-51,89536213055442;24,007473839558397;63,724645940628264;0,0;28,971100024544832;16172,261453859222;14338,130538328276;12,022991484347987;0,6554488678013564;-0,9409789572496718
2021-07-19;15420,1396484375;15681,41015625;15048,5595703125;15669,2900390625;15669,2900390625;316322500;5077972272,491641;0,45323202276923763;15431,340816942205;-56,40759512565194;24,109719982650116;65,70338937720393;0,2695220356756312;14,485550012272416;16041,587207116898;14643,664746008102;9,111363747276844;0,7336782415248544;0,8299736126003543
2021-07-26;15586,66015625;15659,2197265625;15423,5595703125;15544,3896484375;15544,3896484375;252197700;5084393324,841257;0,4173183819980904;15449,252117380833;-69,04386151412558;24,071626383443352;62,166983133669795;0,0;7,242775006136208;15981,77917709514;14807,67277602986;7,626679441081211;0,6274702801545141;-0,7971030615530839
2021-08-02;15631,7001953125;15808,240234375;15492,580078125;15761,4501953125;15761,4501953125;272429600;5276058904,591038;0,45174296831932487;15485,924261867669;-64,12918760568493;24,066540549534313;65,62928348930322;0,38905141895267736;3,621387503068104;15940,412120065866;14963,084852590382;6,325027024224697;0,8168863893303216;1,3963915713912867
2021-08-09;15773,509765625;15798,509765625;15699,26953125;15745,41015625;15745,41015625;41278000;5273164383,444042;0,42379974877620163;15514,94121885126;-63,201331103257814;24,00801062244749;65,15476931493717;0,3357312578205287;1,810693751534052;15885,397753654195;15117,746191658303;4,952088493670051;0,8176417474612728;-0,10176753321385901
2021-08-10;15734,1396484375;15802,150390625;15733,650390625;15770,7099609375;15770,7099609375;0;5273164383,444042;0,3945818357607711;15545,779944205482;-62,03871341588456;23,85515935785077;65,57752557115813;0,3832354903999686;0,905346875767026;15890,130223607428;15179,36772561132;4,575307262175955;0,8319828873827527;0,16068050585178462
